IP,last1_router_ip,last1_delay,last2_router_ip,last2_delay_total,last3_router_ip,last3_delay_total,last4_router_ip,last4_delay_total
117.131.86.122,117.185.96.230,0.01300000000000523,-1,-1,221.183.89.10,1.3620000000000019,221.183.89.33,4.037000000000003
183.193.229.106,183.194.120.214,0.0,221.183.144.74,1.742999999999995,-1,-1,221.183.89.69,3.6539999999999964
221.181.88.126,183.194.120.254,0.0,-1,-1,221.183.89.10,2.5860000000000056,221.183.89.33,5.298000000000002
218.80.126.255,61.172.90.6,4.645,-1,-1,-1,-1,-1,-1
183.193.100.154,120.204.36.90,0.0,-1,-1,221.183.89.50,2.675999999999995,221.183.89.69,3.756999999999998
117.135.117.237,-1,-1,-1,-1,221.183.89.69,3.1910000000000025,221.183.89.174,3.1910000000000025
112.64.108.31,139.226.225.50,0.0,-1,-1,-1,-1,219.158.8.113,23.091
112.64.108.237,139.226.195.202,0.02499999999999858,-1,-1,-1,-1,-1,-1
117.135.65.218,117.135.42.206,0.0,183.194.120.149,0.44599999999999795,221.183.144.74,0.6319999999999979,221.183.89.46,1.4409999999999954
101.94.26.223,101.95.36.138,0.0,101.95.94.6,0.0,101.95.95.66,2.2699999999999996,-1,-1
180.160.113.45,61.152.19.86,1.7609999999999992,101.95.41.118,1.7609999999999992,-1,-1,-1,-1
120.253.153.242,117.135.48.122,0.0,-1,-1,-1,-1,221.183.89.14,2.8759999999999977
210.22.138.210,27.115.22.145,4.1789999999999985,139.226.201.146,4.1789999999999985,-1,-1,-1,-1
117.131.60.22,183.194.120.210,0.0,-1,-1,221.183.89.50,4.007000000000005,-1,-1
180.161.128.25,101.95.39.154,1.0650000000000013,124.74.254.10,2.344999999999999,-1,-1,61.152.24.81,2.344999999999999
211.136.124.150,117.135.41.138,1.814,-1,-1,-1,-1,-1,-1
180.157.33.153,58.37.0.1,0.0,-1,-1,-1,-1,-1,-1
117.184.199.36,117.135.41.98,1.5790000000000006,-1,-1,221.183.89.10,1.5790000000000006,221.183.89.33,6.314
180.161.154.174,101.95.121.10,0.0,124.74.210.78,0.0,-1,-1,-1,-1
180.167.39.82,180.167.39.81,0.0,222.72.238.34,2.1960000000000015,-1,-1,101.95.89.50,2.1960000000000015
116.236.102.50,116.236.102.49,0.0,222.72.238.222,0.16799999999999926,61.172.93.250,1.7850000000000001,101.95.89.105,3.391000000000002
124.74.46.142,124.74.46.141,0.0,-1,-1,61.152.25.37,0.0,202.97.50.221,0.0
210.13.83.243,210.13.83.241,0.0,210.13.64.110,0.3230000000000004,-1,-1,210.13.75.130,0.3230000000000004
101.230.223.155,101.95.104.5,1.833000000000002,222.72.238.62,1.833000000000002,-1,-1,101.95.89.33,6.053000000000001
180.158.56.29,101.95.92.171,0.0,-1,-1,-1,-1,-1,-1
120.204.234.130,183.194.120.38,2.607999999999997,-1,-1,-1,-1,221.183.89.33,9.623999999999999
117.184.174.2,120.204.36.82,0.43900000000000006,-1,-1,221.183.89.14,3.195999999999998,221.183.89.33,4.429999999999996
183.194.99.66,117.135.41.154,2.5279999999999987,-1,-1,221.183.89.50,3.955000000000002,221.183.89.69,5.165000000000003
180.171.67.60,58.37.0.1,1.25,-1,-1,-1,-1,202.97.62.185,1.25
180.161.128.117,124.74.127.206,0.0,124.74.215.18,0.7409999999999997,101.95.95.85,0.7409999999999997,-1,-1
103.202.147.170,103.202.145.101,0.0,103.202.145.46,0.0,101.227.185.6,0.6239999999999988,-1,-1
180.171.67.240,58.37.0.1,0.2469999999999999,-1,-1,-1,-1,-1,-1
180.167.57.210,58.40.11.114,0.0,58.40.11.113,0.527000000000001,-1,-1,101.95.89.110,0.527000000000001
218.1.208.212,-1,-1,-1,-1,101.95.88.73,0.10800000000000054,202.97.66.253,0.10800000000000054
180.166.26.146,180.166.26.145,1.9649999999999999,-1,-1,-1,-1,101.95.89.77,1.9649999999999999
180.161.227.226,124.74.127.162,2.2920000000000016,101.95.94.6,2.2920000000000016,-1,-1,101.95.120.93,2.2920000000000016
120.253.162.54,120.204.36.90,0.49099999999999966,-1,-1,-1,-1,221.183.89.33,6.151
101.94.31.23,124.74.127.146,2.8210000000000015,124.74.210.38,2.8210000000000015,-1,-1,101.95.88.109,2.8210000000000015
222.66.73.10,222.66.73.9,3.096,61.129.147.66,3.096,-1,-1,101.95.89.65,3.096
58.246.119.106,27.115.39.21,3.8059999999999974,139.226.201.146,3.8059999999999974,-1,-1,219.158.107.29,10.454
112.64.54.101,112.64.241.202,2.2350000000000065,139.226.213.190,2.2350000000000065,-1,-1,-1,-1
117.135.65.74,117.135.41.2,1.7049999999999983,183.194.120.157,2.2439999999999998,-1,-1,-1,-1
180.166.165.30,180.166.165.29,1.059000000000001,61.129.147.150,2.193999999999999,-1,-1,61.172.93.241,4.184000000000001
180.168.107.155,101.95.97.206,0.8460000000000001,101.95.97.205,1.5340000000000025,61.129.146.50,2.7910000000000004,-1,-1
183.194.99.150,117.135.41.114,1.8049999999999997,221.183.144.78,1.8049999999999997,221.183.89.50,3.092000000000006,221.183.89.69,4.213000000000001
117.186.164.137,-1,-1,-1,-1,221.183.89.33,4.23,221.183.89.170,4.23
180.167.146.230,180.167.146.229,0.0,61.129.147.214,1.9299999999999997,-1,-1,61.172.93.253,4.568000000000001
117.186.197.238,183.194.121.22,0.045000000000001705,-1,-1,221.183.89.10,4.445999999999998,221.183.89.33,6.731000000000002
117.144.202.50,117.135.49.74,0.0,-1,-1,-1,-1,221.183.89.69,3.978999999999999
117.186.20.66,117.135.41.102,0.7079999999999984,-1,-1,221.183.89.46,3.104999999999997,221.183.89.69,4.887999999999998
183.195.160.38,117.135.49.54,0.0,-1,-1,221.183.89.14,4.058,-1,-1
120.253.140.62,-1,-1,221.183.144.82,3.283999999999999,-1,-1,221.183.89.33,5.817
61.152.176.8,124.74.232.150,0.0,101.95.209.210,0.0,-1,-1,61.152.26.85,0.0
180.161.154.139,101.95.121.10,0.0,124.74.210.38,1.2059999999999995,-1,-1,-1,-1
101.230.193.200,101.95.105.70,2.6290000000000013,101.95.105.69,2.6290000000000013,-1,-1,-1,-1
183.192.4.34,117.135.40.242,0.0,183.194.120.157,1.2140000000000057,221.183.144.86,1.2140000000000057,-1,-1
180.161.155.185,124.74.127.154,0.0,124.74.210.78,0.0,-1,-1,61.152.26.85,0.0
101.95.106.54,101.95.106.53,0.6999999999999993,61.129.147.174,2.975999999999999,-1,-1,-1,-1
116.236.108.186,58.40.77.102,20.488000000000003,58.40.77.101,20.488000000000003,222.72.238.166,20.708000000000002,101.95.95.74,23.255000000000003
117.184.26.70,120.204.34.198,0.0,-1,-1,221.183.89.10,2.908999999999999,221.183.89.33,5.173000000000002
183.195.142.210,183.194.120.14,0.0,-1,-1,221.183.89.10,1.8880000000000052,221.183.89.33,4.610000000000003
117.144.207.206,117.185.96.226,0.7590000000000003,-1,-1,-1,-1,221.183.89.33,4.166
101.94.245.195,61.152.21.122,1.9130000000000003,101.95.42.118,1.9130000000000003,101.95.89.149,3.9269999999999996,-1,-1
180.169.39.10,180.169.39.9,3.511999999999997,61.129.147.66,4.644999999999996,101.95.89.114,6.8039999999999985,101.95.89.69,6.8039999999999985
183.195.228.202,117.135.42.146,0.0,-1,-1,-1,-1,221.183.89.33,5.440999999999995
180.167.149.102,180.167.149.101,2.2489999999999988,-1,-1,-1,-1,101.95.89.73,3.589000000000002
180.167.51.179,101.95.141.78,1.7899999999999991,101.95.141.77,2.3870000000000005,61.129.147.174,4.217000000000002,-1,-1
211.136.172.6,117.135.41.158,1.6280000000000001,-1,-1,221.183.89.10,3.317,221.183.89.33,5.513000000000002
101.94.68.50,61.152.21.42,0.0,101.95.41.94,0.0,-1,-1,61.152.24.249,0.0
116.247.80.14,116.247.80.13,0.41600000000000037,-1,-1,101.95.89.106,0.41600000000000037,101.95.89.85,1.5799999999999983
101.230.217.66,58.40.31.118,0.2560000000000002,58.40.31.117,0.35700000000000287,-1,-1,101.95.89.54,0.35700000000000287
116.236.10.76,58.40.9.94,5.053000000000001,-1,-1,61.129.146.26,5.053000000000001,-1,-1
117.185.56.46,-1,-1,-1,-1,221.183.89.46,5.312999999999999,-1,-1
180.167.234.202,180.159.15.135,4.316999999999997,101.95.110.6,5.334,-1,-1,61.129.146.38,5.334
139.226.36.208,139.226.201.182,0.3640000000000043,-1,-1,-1,-1,-1,-1
180.167.78.138,180.167.78.137,0.0,61.129.147.10,1.408999999999999,-1,-1,101.95.89.73,1.408999999999999
117.135.2.174,117.135.49.78,2.142000000000003,-1,-1,-1,-1,221.183.89.33,8.707
117.144.113.17,117.144.113.2,0.0,-1,-1,-1,-1,221.183.89.46,3.498000000000001
116.236.177.169,124.74.47.113,0.32700000000000173,61.129.147.18,0.32700000000000173,101.95.89.114,0.32700000000000173,101.95.89.65,3.7340000000000018
180.169.81.210,180.169.81.209,2.1849999999999987,222.72.238.66,2.2099999999999973,101.95.89.106,2.2099999999999973,101.95.89.105,2.2099999999999973
117.185.58.102,117.135.41.114,3.0919999999999987,-1,-1,221.183.89.46,4.573,221.183.89.69,6.334999999999997
112.64.108.114,139.226.199.162,0.8900000000000006,-1,-1,219.158.6.253,1.6629999999999967,219.158.103.217,27.499
210.13.70.90,210.13.70.89,0.0,210.13.64.110,2.558,-1,-1,210.13.116.82,2.558
223.167.230.187,139.226.211.122,1.1270000000000024,-1,-1,-1,-1,-1,-1
183.195.151.82,183.194.120.38,0.0,-1,-1,-1,-1,221.183.89.14,4.506
180.166.133.182,180.166.133.181,0.0,-1,-1,-1,-1,101.95.89.37,1.0100000000000016
117.143.223.210,117.135.43.26,0.3200000000000003,183.194.120.157,0.9089999999999989,-1,-1,221.183.89.46,1.7280000000000015
117.184.155.242,117.131.58.238,2.307000000000002,-1,-1,-1,-1,221.183.89.10,4.957000000000001
220.248.64.96,139.226.192.98,0.0,139.226.230.74,0.0,139.226.225.150,3.152000000000001,219.158.100.201,3.152000000000001
58.40.138.38,58.40.138.37,2.0169999999999995,61.129.147.190,2.0169999999999995,-1,-1,-1,-1
180.168.87.51,124.74.216.90,0.5410000000000004,101.95.42.98,0.5410000000000004,101.95.89.38,2.067,101.95.89.33,2.3580000000000005
101.231.212.114,101.95.134.90,0.267000000000003,101.95.134.89,4.005000000000003,222.72.238.182,4.005000000000003,-1,-1
180.160.113.52,61.152.23.190,0.0,61.152.87.142,2.5330000000000013,-1,-1,-1,-1
211.136.174.250,117.135.48.206,0.0,-1,-1,-1,-1,221.183.89.69,5.525999999999996
180.169.79.163,222.72.175.126,1.4130000000000003,222.72.175.125,1.4130000000000003,222.72.238.58,1.4130000000000003,-1,-1
180.169.216.235,58.40.195.201,0.0,222.72.238.58,0.0,-1,-1,101.95.89.37,0.0
183.194.66.158,183.194.120.38,0.04000000000000625,-1,-1,221.183.89.10,3.4370000000000047,-1,-1
183.194.65.118,183.194.120.38,0.0,-1,-1,-1,-1,221.183.89.69,5.470000000000002
218.83.233.250,222.72.3.234,1.6550000000000011,222.72.3.233,1.6550000000000011,61.129.146.46,1.6550000000000011,-1,-1
180.166.213.18,180.166.213.17,6.848999999999997,222.72.238.22,6.848999999999997,101.95.95.1,6.848999999999997,101.95.89.50,6.848999999999997
139.227.249.182,139.226.195.146,2.3429999999999964,-1,-1,-1,-1,-1,-1
183.195.197.81,-1,-1,-1,-1,221.183.89.33,4.800000000000001,221.183.89.178,4.800000000000001
116.228.149.98,116.228.149.97,4.328999999999997,61.129.147.186,4.328999999999997,-1,-1,101.95.89.85,4.328999999999997
117.184.60.86,183.194.120.214,0.0,221.183.144.78,1.733000000000004,221.183.89.14,1.733000000000004,-1,-1
117.186.24.202,-1,-1,-1,-1,221.183.89.46,0.0,-1,-1
180.161.227.52,124.74.127.162,3.2929999999999993,124.74.210.54,3.2929999999999993,-1,-1,-1,-1
116.246.31.163,124.74.160.250,0.9909999999999997,124.74.160.249,0.9909999999999997,222.72.238.166,1.564,101.95.89.74,2.3409999999999975
180.169.121.28,116.228.58.6,0.48300000000000054,-1,-1,101.95.91.34,2.405999999999999,101.95.95.66,4.580000000000002
117.186.115.165,-1,-1,221.183.89.46,1.3810000000000002,221.183.89.69,2.799999999999997,221.183.89.174,2.799999999999997
117.184.78.194,183.194.120.10,0.0,-1,-1,-1,-1,221.183.89.33,5.507999999999999
180.167.45.46,180.167.45.45,0.0,61.129.146.42,0.0730000000000004,-1,-1,101.95.89.37,0.0730000000000004
180.161.154.7,101.95.121.10,0.5130000000000017,101.95.94.2,1.1050000000000004,101.95.95.82,5.042999999999999,-1,-1
101.230.75.225,222.72.36.1,3.4239999999999995,-1,-1,101.95.89.74,5.8729999999999976,101.95.89.73,5.8729999999999976
117.143.249.234,120.204.34.154,0.032999999999994145,183.194.120.157,0.5279999999999987,221.183.144.82,1.7849999999999966,221.183.89.10,2.2269999999999968
101.94.68.195,61.152.21.30,0.0,61.152.87.190,0.0,-1,-1,-1,-1
183.194.82.165,-1,-1,-1,-1,221.183.89.50,6.253,221.183.89.69,6.873000000000005
180.168.165.250,180.168.165.249,1.1849999999999987,222.72.238.246,3.029,-1,-1,61.172.93.253,5.544999999999998
112.65.157.211,27.115.32.225,0.0,112.64.250.202,0.0,-1,-1,-1,-1
218.1.142.95,-1,-1,-1,-1,-1,-1,-1,-1
58.33.177.226,222.72.127.222,0.0,222.72.127.221,3.969999999999999,61.129.147.190,3.969999999999999,-1,-1
58.247.90.230,27.115.101.213,0.5420000000000016,112.64.250.202,4.243000000000002,-1,-1,-1,-1
27.115.67.50,27.115.11.145,2.973000000000006,112.64.250.202,2.973000000000006,-1,-1,-1,-1
117.143.188.165,-1,-1,221.183.89.46,2.0160000000000053,221.183.89.69,3.6480000000000032,221.183.89.174,3.6480000000000032
183.192.159.226,183.194.120.206,0.37299999999999756,-1,-1,221.183.89.14,5.716999999999999,221.183.89.33,7.129000000000001
222.66.77.26,222.66.77.17,0.0,222.72.238.142,0.0,101.95.89.78,0.0,-1,-1
117.135.3.170,183.194.120.198,0.0,-1,-1,221.183.89.10,3.2369999999999948,221.183.89.33,6.016999999999996
101.230.249.30,116.237.52.119,2.3619999999999983,101.95.107.206,3.3039999999999985,101.95.107.205,4.933,61.129.146.58,6.962999999999997
27.115.74.86,27.115.54.153,0.0,112.64.250.202,2.516999999999996,-1,-1,-1,-1
117.135.117.241,-1,-1,221.183.89.10,1.0600000000000023,221.183.89.33,3.725000000000005,221.183.89.170,3.725000000000005
180.168.183.166,180.168.183.165,1.7580000000000027,61.129.147.194,1.836000000000002,-1,-1,101.95.89.89,1.836000000000002
116.236.28.211,222.72.54.18,3.155000000000001,222.72.54.17,4.059000000000001,61.129.146.94,4.059000000000001,-1,-1
117.131.34.70,117.135.41.142,0.0,-1,-1,-1,-1,221.183.89.33,3.580000000000002
124.76.28.221,124.74.148.170,0.3550000000000004,124.74.215.166,3.971,101.95.95.18,3.971,-1,-1
180.168.96.162,180.168.96.161,0.0,61.129.146.174,0.25,101.95.89.50,0.259999999999998,101.95.88.22,0.259999999999998
124.77.196.110,124.77.0.1,0.0,-1,-1,-1,-1,-1,-1
112.65.54.219,112.64.246.206,0.0,139.226.213.190,0.0,-1,-1,-1,-1
27.115.38.42,27.115.8.121,0.0,139.226.201.146,0.0,-1,-1,219.158.6.233,3.843999999999994
183.194.14.102,117.135.40.138,2.0700000000000003,-1,-1,-1,-1,-1,-1
140.206.183.40,27.115.3.121,0.5760000000000005,139.226.201.146,0.5760000000000005,-1,-1,-1,-1
117.135.75.194,183.194.120.10,0.0,-1,-1,221.183.89.10,3.726000000000006,221.183.89.33,6.470000000000002
180.160.113.166,61.152.23.154,3.8619999999999983,101.95.41.106,3.8619999999999983,-1,-1,101.95.120.121,6.367000000000001
183.195.218.210,117.135.42.218,1.1110000000000042,183.194.120.157,1.1110000000000042,-1,-1,-1,-1
117.144.113.24,117.144.113.2,0.0,-1,-1,-1,-1,-1,-1
117.135.106.234,183.194.121.6,1.1090000000000018,221.183.144.82,1.1090000000000018,-1,-1,-1,-1
116.236.85.118,116.236.85.117,0.0,-1,-1,101.95.89.78,6.878,101.95.89.73,6.878
101.230.2.210,101.230.2.209,0.0,124.74.109.21,3.5619999999999976,61.129.146.54,3.5619999999999976,-1,-1
117.184.183.218,117.185.97.2,0.0,-1,-1,221.183.89.50,4.659999999999997,-1,-1
210.22.174.14,27.115.14.201,0.6120000000000019,139.226.201.146,0.6120000000000019,-1,-1,-1,-1
117.186.89.133,-1,-1,221.183.89.14,2.8519999999999968,-1,-1,-1,-1
180.167.93.162,180.167.93.161,0.0,222.72.238.122,0.0,101.95.89.54,0.0,101.95.88.226,0.0
117.131.36.250,117.135.48.206,0.15200000000000102,-1,-1,221.183.89.14,4.773000000000003,-1,-1
116.236.144.115,-1,-1,58.40.68.197,0.0,61.129.146.90,1.3670000000000009,101.95.89.98,2.9490000000000016
140.206.123.142,27.115.8.241,0.0,139.226.201.146,0.7890000000000015,-1,-1,-1,-1
183.195.216.185,183.194.120.145,0.34199999999999875,-1,-1,-1,-1,221.183.89.33,4.512999999999998
101.230.223.101,101.95.104.5,0.0,222.72.238.242,0.8350000000000009,-1,-1,101.95.89.93,2.169999999999998
117.143.39.142,183.194.120.254,0.6409999999999982,-1,-1,-1,-1,221.183.89.33,7.505999999999997
116.246.23.13,124.74.96.114,2.969999999999999,124.74.96.113,2.969999999999999,-1,-1,-1,-1
223.166.170.26,139.226.201.182,0.1559999999999988,-1,-1,-1,-1,219.158.24.125,23.869999999999997
183.195.190.242,120.204.36.138,0.7749999999999986,-1,-1,-1,-1,221.183.89.33,5.626999999999999
183.193.9.38,-1,-1,-1,-1,221.183.89.46,2.8019999999999996,221.183.89.69,4.073
120.253.186.198,120.204.36.70,2.4849999999999994,-1,-1,-1,-1,221.183.89.33,6.388999999999999
180.166.206.19,58.40.87.62,5.301000000000002,58.40.87.61,5.301000000000002,61.129.147.70,5.301000000000002,-1,-1
116.236.82.18,58.40.8.138,0.33500000000000085,58.40.8.137,1.0509999999999984,222.72.238.34,1.0509999999999984,-1,-1
116.228.191.26,101.95.165.106,0.0,101.95.165.105,0.9200000000000017,222.72.238.242,2.0229999999999997,-1,-1
183.195.197.237,-1,-1,-1,-1,221.183.89.33,4.073000000000004,221.183.89.178,4.073000000000004
112.64.55.56,112.64.241.202,0.0,139.226.213.190,0.0,-1,-1,219.158.6.213,0.0
139.227.188.66,139.226.223.154,0.3119999999999976,-1,-1,-1,-1,219.158.3.97,28.062999999999995
117.186.86.253,-1,-1,-1,-1,221.183.89.33,3.9609999999999985,221.183.89.170,3.9609999999999985
180.168.145.2,180.168.145.1,0.0,222.72.238.254,1.8599999999999994,101.95.89.90,3.9269999999999996,61.172.93.241,3.9269999999999996
117.131.39.46,183.194.120.218,0.0,-1,-1,221.183.89.10,4.017000000000003,221.183.89.33,6.3210000000000015
180.168.59.38,180.168.59.37,0.0,222.72.238.186,0.0,-1,-1,101.95.89.65,3.870000000000001
117.186.166.21,-1,-1,221.183.89.50,1.6289999999999978,221.183.89.69,3.1300000000000026,221.183.89.174,3.1300000000000026
117.184.24.158,120.204.36.102,1.1340000000000003,183.194.120.157,1.1340000000000003,-1,-1,221.183.89.10,1.4870000000000019
140.206.45.163,27.115.33.81,0.0,139.226.201.146,0.0,-1,-1,-1,-1
116.236.141.170,116.236.141.169,4.185000000000002,222.72.238.234,5.043000000000003,-1,-1,101.95.89.54,5.043000000000003
116.236.109.227,58.40.77.30,3.1449999999999996,58.40.77.29,3.1449999999999996,-1,-1,61.172.93.250,5.2719999999999985
180.166.166.114,180.166.166.113,3.282,61.129.147.70,4.726000000000003,-1,-1,101.95.89.77,4.726000000000003
101.230.223.30,101.95.104.5,0.8800000000000026,222.72.238.178,4.265000000000001,101.95.89.66,4.265000000000001,101.95.89.65,4.265000000000001
117.186.226.242,-1,-1,-1,-1,221.183.89.50,5.107999999999997,221.183.89.69,6.219999999999999
180.169.131.242,101.95.168.214,3.4879999999999995,101.95.168.213,3.4879999999999995,-1,-1,101.95.89.74,6.297000000000001
183.193.82.221,-1,-1,-1,-1,221.183.89.33,3.7440000000000033,221.183.89.170,3.7440000000000033
117.184.79.218,117.135.42.122,0.08500000000000085,-1,-1,-1,-1,221.183.89.69,5.454000000000001
180.166.8.250,180.166.8.249,5.9659999999999975,61.129.147.194,5.9659999999999975,101.95.89.86,5.9659999999999975,101.95.89.93,6.7109999999999985
210.13.103.20,210.13.68.121,0.0,210.13.64.110,0.0,-1,-1,210.13.112.254,0.6389999999999958
183.194.0.106,183.194.120.206,0.0,-1,-1,221.183.89.46,3.198999999999998,221.183.89.69,5.1469999999999985
117.143.57.102,120.204.36.138,1.3960000000000008,-1,-1,-1,-1,-1,-1
117.186.190.241,183.194.120.149,0.0,-1,-1,-1,-1,221.183.89.33,3.764999999999997
101.231.44.50,180.166.81.106,3.1229999999999976,101.231.44.218,3.1229999999999976,222.72.36.10,4.298999999999996,222.72.36.9,4.298999999999996
223.166.15.108,139.226.197.214,0.0,-1,-1,-1,-1,-1,-1
180.167.78.226,180.167.78.225,1.5429999999999957,222.72.238.98,1.5429999999999957,61.172.93.242,5.637999999999998,61.172.93.249,5.637999999999998
183.195.195.122,-1,-1,221.183.144.86,2.2439999999999998,-1,-1,-1,-1
117.144.196.54,117.135.41.114,0.9730000000000061,-1,-1,221.183.89.46,2.6260000000000012,221.183.89.69,3.8030000000000044
183.194.66.242,183.194.120.38,0.05600000000000449,-1,-1,-1,-1,221.183.89.33,6.275000000000002
210.22.135.22,27.115.10.209,0.8019999999999996,139.226.201.146,0.943000000000005,-1,-1,-1,-1
117.143.89.30,120.204.37.70,1.4990000000000023,183.194.120.149,2.0690000000000026,-1,-1,-1,-1
180.168.144.206,180.168.144.205,0.0,61.129.147.142,2.2880000000000003,-1,-1,101.95.89.81,2.2880000000000003
112.65.54.236,112.64.241.202,2.226000000000006,139.226.213.190,2.226000000000006,-1,-1,219.158.6.233,7.434000000000001
180.167.49.34,58.40.149.6,2.0809999999999995,58.40.149.5,2.0809999999999995,222.72.238.154,2.0809999999999995,-1,-1
101.231.163.70,101.231.163.69,0.9439999999999991,-1,-1,-1,-1,101.95.89.105,3.2620000000000005
112.64.97.100,112.64.241.202,2.350999999999999,139.226.213.190,2.350999999999999,-1,-1,219.158.6.253,2.4990000000000023
58.40.125.105,222.72.187.90,17.828000000000003,222.72.187.89,17.921000000000003,222.72.238.166,19.139000000000003,-1,-1
140.206.77.170,27.115.13.41,0.0,139.226.201.146,0.0,-1,-1,-1,-1
116.236.90.158,116.236.90.157,0.0,-1,-1,-1,-1,101.95.89.62,0.0
180.166.225.203,101.95.114.102,4.184000000000001,124.74.33.206,4.184000000000001,101.95.42.110,4.184000000000001,101.95.95.69,4.184000000000001
139.226.37.158,139.226.201.182,2.978999999999999,139.226.231.86,3.649000000000001,-1,-1,-1,-1
101.94.68.96,61.152.21.50,0.0,61.152.87.238,0.0,-1,-1,-1,-1
117.131.86.214,117.185.96.226,0.5870000000000033,-1,-1,221.183.89.50,2.9250000000000043,-1,-1
58.246.112.136,139.226.202.130,3.378,-1,-1,-1,-1,-1,-1
183.193.236.54,117.135.42.138,0.0,-1,-1,-1,-1,221.183.89.69,5.086999999999996
120.253.188.158,117.135.40.138,3.074000000000005,-1,-1,221.183.89.46,5.847000000000001,-1,-1
220.248.48.10,27.115.117.89,0.0,139.226.201.146,0.0,-1,-1,-1,-1
183.194.4.158,120.204.37.6,3.0279999999999987,-1,-1,-1,-1,221.183.89.14,5.493000000000002
183.194.68.82,117.135.40.226,0.0,-1,-1,221.183.89.46,2.6650000000000063,-1,-1
58.247.38.25,139.226.206.122,0.0,-1,-1,-1,-1,-1,-1
58.247.38.143,139.226.196.254,0.0,-1,-1,-1,-1,-1,-1
117.135.69.58,117.135.41.114,3.6129999999999995,-1,-1,-1,-1,221.183.89.69,7.015000000000001
139.227.188.191,139.226.213.206,0.0,-1,-1,-1,-1,219.158.3.153,26.541000000000004
223.167.139.7,139.226.230.74,0.0,-1,-1,-1,-1,219.158.3.153,27.376999999999995
117.186.107.174,117.135.49.78,0.3329999999999984,221.183.144.86,2.085000000000001,-1,-1,221.183.89.69,5.181000000000001
180.167.225.235,-1,-1,101.95.158.169,1.6799999999999997,61.129.146.182,2.0189999999999984,101.95.89.110,2.0189999999999984
116.228.120.46,116.228.120.45,5.910999999999998,61.129.146.46,5.910999999999998,-1,-1,101.95.89.45,5.963999999999999
117.144.113.203,117.144.113.2,0.9930000000000021,-1,-1,-1,-1,221.183.89.50,3.977000000000004
180.167.21.182,-1,-1,61.129.147.38,0.0,101.95.89.66,0.0,101.95.89.73,1.453000000000003
210.13.70.93,210.13.70.89,0.0,210.13.64.110,0.4299999999999997,-1,-1,210.13.116.82,1.108000000000004
210.22.99.234,27.115.24.225,0.0,112.64.250.202,0.9690000000000012,-1,-1,-1,-1
117.186.141.206,120.204.37.114,0.0,-1,-1,-1,-1,221.183.89.50,2.395000000000003
116.236.82.122,58.40.64.22,0.8539999999999992,116.228.83.133,0.8539999999999992,222.72.238.98,0.8539999999999992,-1,-1
117.144.113.14,117.144.113.2,0.0,-1,-1,-1,-1,-1,-1
120.253.182.74,183.194.120.10,0.0,-1,-1,221.183.89.50,0.0,221.183.89.69,5.742000000000001
180.169.206.146,58.40.223.46,1.7830000000000013,58.40.223.45,2.4800000000000004,222.72.238.254,4.633000000000003,-1,-1
112.64.108.25,139.226.199.162,4.187000000000005,139.226.231.86,4.187000000000005,-1,-1,219.158.8.113,30.462000000000003
223.167.220.51,139.226.213.138,1.8519999999999968,-1,-1,-1,-1,-1,-1
117.184.181.86,117.135.48.98,1.1159999999999997,-1,-1,-1,-1,221.183.89.14,4.590999999999994
27.115.47.186,27.115.47.185,0.0,139.226.201.146,0.0,139.226.201.54,0.0,-1,-1
101.230.73.56,101.230.73.49,0.0,222.72.238.74,0.0,-1,-1,61.172.93.253,3.065999999999999
139.226.21.177,139.226.230.66,4.588999999999999,-1,-1,219.158.6.213,4.588999999999999,219.158.103.217,26.991999999999997
117.186.123.110,-1,-1,-1,-1,-1,-1,221.183.89.69,4.43
117.144.24.74,183.194.120.18,0.0,-1,-1,-1,-1,221.183.89.33,6.138000000000002
139.226.125.213,139.226.197.114,0.0,-1,-1,219.158.6.213,0.0,-1,-1
180.168.197.84,124.74.216.90,0.8150000000000013,124.74.254.50,0.8150000000000013,-1,-1,101.95.89.74,2.9209999999999994
218.83.231.90,222.72.118.214,3.475999999999999,222.72.118.213,5.562999999999999,-1,-1,101.95.89.38,6.149000000000001
117.185.72.26,183.194.120.206,0.0,-1,-1,-1,-1,221.183.89.69,4.428000000000001
218.1.142.45,-1,-1,101.95.40.89,1.9399999999999977,-1,-1,-1,-1
116.226.9.107,-1,-1,-1,-1,61.152.26.81,0.0,202.97.57.146,0.0
183.195.164.82,117.135.43.22,0.0,-1,-1,221.183.144.78,1.0289999999999964,-1,-1
117.131.58.10,-1,-1,-1,-1,-1,-1,221.183.89.33,4.837
101.231.213.174,101.231.213.173,1.1129999999999995,61.129.147.10,3.347999999999999,-1,-1,101.95.89.73,3.347999999999999
183.193.217.50,120.204.34.130,0.0,183.194.120.157,0.4129999999999967,-1,-1,-1,-1
183.194.2.110,-1,-1,-1,-1,-1,-1,221.183.89.69,4.5760000000000005
101.231.58.243,58.40.82.70,2.3610000000000007,58.40.82.69,3.4529999999999994,222.72.238.250,3.4529999999999994,-1,-1
140.206.137.124,27.115.7.25,0.0,139.226.201.146,0.0,-1,-1,219.158.6.213,0.5889999999999986
117.144.0.190,183.194.121.14,0.6340000000000003,-1,-1,221.183.89.50,3.469000000000001,221.183.89.69,6.426000000000002
223.166.242.136,139.226.224.202,0.0,-1,-1,-1,-1,-1,-1
223.166.242.142,139.226.209.54,0.0,139.226.227.38,0.0,-1,-1,-1,-1
