IP,longitude,latitude,trace,trace_steps,last_router_delay,total_delay
210.13.70.93,121.532453,31.093757,"[{}, {}, {}, {'10.196.90.69': 0.905}, {'11.48.233.59': 0.905}, {'11.48.233.59': 0.905}, {'61.14.203.25': 2.615}, {}, {'202.77.23.137': 7.002}, {'218.105.1.17': 7.002}, {'218.105.2.237': 9.319}, {'218.105.131.182': 35.038}, {'218.105.2.198': 35.974}, {'210.13.116.82': 35.974}, {}, {'210.13.64.110': 36.652}, {'210.13.70.89': 37.082}, {'210.13.70.93': 37.082}]",18,{'210.13.70.89': 39.205},246.455
210.22.99.234,121.460933,31.228218,"[{}, {}, {}, {'10.196.90.61': 1.027}, {'11.50.201.50': 1.027}, {'11.50.201.50': 1.027}, {'61.14.203.57': 2.948}, {'103.239.176.1': 6.063}, {'202.77.23.29': 6.063}, {'219.158.3.189': 6.063}, {'219.158.4.1': 6.063}, {}, {}, {}, {'112.64.250.202': 32.46}, {'27.115.24.225': 33.429}, {'210.22.99.234': 33.429}]",17,{'27.115.24.225': 34.552},129.599
117.186.141.206,121.574243,31.153024,"[{}, {}, {}, {'10.196.90.69': 0.76}, {'11.50.201.60': 0.76}, {'11.50.201.60': 0.76}, {}, {'223.120.3.205': 2.835}, {'223.120.3.178': 30.511}, {'221.183.89.174': 31.585}, {'221.183.89.69': 31.585}, {'221.183.89.50': 32.924}, {}, {}, {'120.204.37.114': 35.319}, {'117.186.141.206': 35.319}]",16,{'120.204.37.114': 35.635},202.358
116.236.82.122,121.698786,31.108838,"[{}, {}, {}, {'10.196.90.77': 1.099}, {'10.196.95.182': 1.099}, {'203.215.232.193': 1.482}, {'59.43.244.225': 2.819}, {}, {}, {'59.43.22.5': 28.975}, {'101.95.88.18': 28.975}, {'101.95.89.58': 28.975}, {}, {'222.72.238.98': 28.975}, {'116.228.83.133': 28.975}, {'58.40.64.22': 28.975}, {'116.236.82.122': 29.829}]",17,{'58.40.64.22': 28.975},210.178
117.144.113.14,121.429863,31.152317,"[{}, {}, {}, {'10.196.90.69': 1.275}, {'11.50.201.54': 1.275}, {'11.50.201.54': 1.275}, {}, {'223.120.3.205': 3.455}, {'223.120.3.182': 30.815}, {'221.183.89.170': 31.632}, {'221.183.89.33': 31.632}, {}, {}, {}, {'117.144.113.2': 35.425}, {'117.144.113.14': 35.425}]",16,{'117.144.113.2': 37.186},172.209
120.253.182.74,121.230761,31.196656,"[{}, {}, {}, {'10.196.90.65': 1.227}, {'11.50.201.54': 1.227}, {'11.50.201.51': 1.227}, {}, {}, {}, {'221.183.89.174': 31.267}, {'221.183.89.69': 31.267}, {'221.183.89.50': 37.009}, {}, {'183.194.120.10': 37.009}, {'120.253.182.74': 37.009}]",15,{'183.194.120.10': 38.194},177.24200000000002
180.169.206.146,121.508567,31.282972,"[{}, {}, {}, {'10.196.90.77': 1.332}, {'10.200.179.162': 1.332}, {'183.91.43.9': 1.332}, {}, {}, {}, {'59.43.159.17': 26.037}, {'101.95.89.89': 26.037}, {}, {'222.72.238.254': 26.037}, {'58.40.223.45': 28.19}, {'58.40.223.46': 28.887}, {'180.169.206.146': 30.67}]",16,{'58.40.223.46': 28.887},169.85399999999998
112.64.108.25,121.356924,31.293616,"[{}, {}, {}, {'10.196.90.69': 0.881}, {'11.50.201.55': 0.881}, {'11.50.201.55': 0.881}, {'61.14.203.57': 3.303}, {}, {'202.77.23.29': 5.801}, {'219.158.3.173': 5.801}, {}, {'219.158.8.113': 8.696}, {}, {'139.226.231.86': 34.971}, {'139.226.199.162': 34.971}, {'112.64.108.25': 39.158}]",16,{'139.226.199.162': 34.971},135.344
223.167.220.51,121.265528,31.120484,"[{}, {}, {}, {'10.196.90.61': 0.857}, {'11.50.201.60': 0.857}, {'11.50.201.60': 0.857}, {'61.14.203.57': 3.499}, {}, {}, {'219.158.3.189': 6.037}, {'219.158.4.33': 6.037}, {}, {}, {}, {'139.226.213.138': 35.185}, {'223.167.220.51': 37.037}]",16,{'139.226.213.138': 35.185},90.366
117.184.181.86,121.512636,31.246215,"[{}, {}, {}, {'10.196.90.89': 0.92}, {'11.50.201.63': 0.92}, {'11.50.201.61': 0.92}, {}, {'223.120.3.205': 2.97}, {}, {'221.183.89.170': 31.307}, {'221.183.89.33': 31.307}, {'221.183.89.14': 32.581}, {}, {}, {'117.135.48.98': 36.056}, {'117.184.181.86': 37.172}]",16,{'117.135.48.98': 36.056},174.153
27.115.47.186,121.248609,31.087348,"[{}, {}, {}, {'10.196.90.89': 0.959}, {'11.50.201.59': 0.959}, {'11.50.201.59': 0.959}, {'61.14.203.57': 3.333}, {}, {'202.77.23.29': 5.965}, {'219.158.3.209': 5.965}, {'219.158.20.221': 6.754}, {}, {}, {'139.226.201.54': 33.006}, {'139.226.201.146': 33.006}, {'27.115.47.185': 33.006}, {'27.115.47.186': 33.006}]",17,{'27.115.47.185': 38.253},156.918
101.230.73.56,121.59738,31.320648,"[{}, {}, {}, {'10.196.90.61': 1.241}, {'10.200.179.162': 1.654}, {'183.91.43.9': 1.654}, {'202.97.116.21': 22.234}, {}, {}, {}, {'61.172.93.253': 23.484}, {}, {'222.72.238.74': 26.55}, {'101.230.73.49': 26.55}, {'101.230.73.56': 26.55}]",15,{'101.230.73.49': 26.815},129.917
139.226.21.177,121.451597,30.936079,"[{}, {}, {}, {'10.196.90.69': 1.009}, {'11.48.233.61': 1.216}, {'11.48.233.63': 1.216}, {'61.14.203.25': 2.164}, {}, {'202.77.23.29': 5.718}, {'219.158.3.189': 5.718}, {}, {'219.158.103.217': 9.896}, {'219.158.6.213': 32.299}, {}, {'139.226.230.66': 32.299}, {'139.226.21.177': 36.888}]",16,{'139.226.230.66': 32.299},128.423
117.186.123.110,121.44047,31.178211,"[{}, {}, {}, {'10.196.90.85': 0.957}, {'11.48.233.50': 0.957}, {'11.48.233.54': 0.957}, {'223.121.2.89': 2.364}, {'223.120.22.65': 2.364}, {'223.120.3.194': 30.75}, {'221.183.89.182': 31.171}, {'221.183.89.69': 31.725}, {}, {}, {}, {'117.186.123.110': 36.155}]",15,-1,137.4
117.144.24.74,121.26733,31.370073,"[{}, {}, {}, {'10.196.90.69': 1.099}, {'11.50.201.51': 1.099}, {'11.50.201.51': 1.099}, {'223.121.3.29': 1.695}, {'223.120.2.49': 5.336}, {}, {'221.183.89.170': 31.12}, {'221.183.89.33': 31.12}, {}, {}, {'183.194.120.18': 37.258}, {'117.144.24.74': 37.258}]",15,{'183.194.120.18': 37.53},147.084
139.226.125.213,121.321208,30.742647,"[{}, {}, {}, {'10.196.90.65': 1.224}, {'11.48.233.62': 1.224}, {'11.48.233.62': 1.224}, {'61.14.203.25': 2.547}, {}, {'202.77.23.29': 6.001}, {'219.158.3.189': 6.054}, {'219.158.24.133': 6.616}, {}, {'219.158.6.213': 33.67}, {}, {'139.226.197.114': 33.67}, {'139.226.125.213': 33.67}]",16,{'139.226.197.114': 37.585},125.9
180.168.197.84,121.276105,31.060446,"[{}, {}, {}, {'10.196.90.77': 1.42}, {'10.200.179.162': 1.42}, {'183.91.43.9': 1.42}, {}, {}, {}, {'59.43.159.17': 23.818}, {'101.95.89.77': 23.818}, {'101.95.89.74': 23.818}, {}, {'124.74.254.50': 25.924}, {'124.74.216.90': 25.924}, {'180.168.197.84': 26.739}]",16,{'124.74.216.90': 25.924},154.30100000000002
218.83.231.90,121.302863,31.144178,"[{}, {}, {}, {'10.196.90.69': 1.126}, {'10.196.95.194': 1.126}, {'203.215.232.193': 1.471}, {}, {}, {'202.97.52.25': 27.954}, {}, {'101.95.89.38': 28.043}, {}, {'222.72.118.213': 28.629}, {'222.72.118.214': 30.716}, {'218.83.231.90': 34.192}]",15,{'222.72.118.214': 30.716},153.257
117.185.72.26,121.714709,31.160108,"[{}, {}, {}, {'10.196.90.61': 1.016}, {'11.50.201.62': 1.016}, {'11.50.201.62': 1.016}, {}, {}, {'223.120.22.106': 30.923}, {'221.183.89.174': 30.923}, {'221.183.89.69': 30.923}, {}, {}, {'183.194.120.206': 35.351}, {'117.185.72.26': 35.351}]",15,{'183.194.120.206': 36.883},166.519
218.1.142.45,121.558846,31.258841,"[{}, {}, {}, {'10.196.90.69': 1.306}, {'10.196.95.194': 1.306}, {'203.215.232.193': 1.641}, {}, {'202.97.39.186': 26.53}, {}, {}, {'101.95.40.89': 27.786}, {}, {'218.1.142.45': 29.726}]",13,-1,88.295
116.226.9.107,121.419043,31.299294,"[{}, {}, {}, {'10.196.90.65': 1.984}, {'10.200.179.138': 1.984}, {}, {}, {'202.97.12.202': 25.438}, {'202.97.57.146': 28.204}, {'61.152.26.81': 28.204}, {}, {}, {'116.226.9.107': 28.204}]",13,-1,114.018
183.195.164.82,121.270856,31.353363,"[{}, {}, {}, {'10.196.90.85': 0.741}, {'11.48.233.61': 0.741}, {'11.48.233.63': 0.741}, {'223.121.2.89': 2.251}, {}, {'223.120.3.202': 30.195}, {}, {'221.183.89.69': 31.688}, {}, {'221.183.144.78': 34.283}, {}, {'117.135.43.22': 35.312}, {'183.195.164.82': 35.312}]",16,{'117.135.43.22': 35.969},171.264
117.131.58.10,121.470857,31.226518,"[{}, {}, {}, {'10.196.90.85': 0.794}, {'11.50.201.58': 0.794}, {'11.50.201.62': 0.794}, {}, {'223.120.3.205': 2.949}, {'223.120.3.182': 30.739}, {'221.183.89.170': 31.441}, {'221.183.89.33': 31.441}, {}, {}, {}, {'117.131.58.10': 36.278}]",15,-1,135.23
101.231.213.174,121.429552,31.20236,"[{}, {}, {}, {'10.196.90.77': 1.288}, {'10.196.95.182': 1.495}, {}, {'59.43.244.225': 2.894}, {'59.43.188.229': 25.038}, {}, {}, {'101.95.89.73': 25.038}, {}, {'61.129.147.10': 25.038}, {'101.231.213.173': 27.273}, {'101.231.213.174': 28.386}]",15,{'101.231.213.173': 27.273},136.45
183.193.217.50,121.180785,31.15581,"[{}, {}, {}, {'10.196.90.85': 0.823}, {'11.48.233.58': 0.823}, {'11.48.233.60': 0.823}, {'223.121.2.89': 2.053}, {'223.120.22.65': 2.432}, {}, {'221.183.89.182': 31.437}, {'221.183.89.69': 31.851}, {}, {}, {'183.194.120.157': 35.252}, {'120.204.34.130': 35.665}, {'183.193.217.50': 35.665}]",16,{'120.204.34.130': 40.063},176.82399999999998
183.194.2.110,121.58419,31.361102,"[{}, {}, {}, {'10.196.90.89': 0.837}, {'11.50.201.55': 0.837}, {'11.50.201.55': 0.837}, {}, {'223.120.3.205': 2.935}, {}, {'221.183.89.174': 32.117}, {'221.183.89.69': 32.117}, {}, {}, {}, {'183.194.2.110': 36.693}]",15,-1,106.373
101.231.58.243,121.522142,31.273724,"[{}, {}, {}, {'10.196.90.65': 1.819}, {'10.200.179.138': 1.819}, {}, {'202.97.116.13': 23.598}, {}, {}, {'59.43.22.17': 24.462}, {'101.95.89.85': 25.459}, {}, {'222.72.238.250': 26.081}, {'58.40.82.69': 26.081}, {'58.40.82.70': 27.173}, {'101.231.58.243': 29.534}]",16,{'58.40.82.70': 27.173},186.026
140.206.137.124,121.215594,31.055859,"[{}, {}, {}, {'10.196.90.69': 1.182}, {'11.48.233.58': 1.182}, {'11.48.233.58': 1.182}, {'61.14.203.25': 1.856}, {}, {'202.77.23.29': 5.566}, {'219.158.3.209': 5.566}, {'219.158.3.161': 6.366}, {}, {'219.158.6.213': 35.073}, {}, {'139.226.201.146': 35.662}, {'27.115.7.25': 35.662}, {'140.206.137.124': 35.662}]",17,{'27.115.7.25': 39.198},164.959
117.144.0.190,121.477527,31.304077,"[{}, {}, {}, {'10.196.90.61': 1.25}, {'11.50.201.59': 1.25}, {'11.50.201.63': 1.25}, {}, {}, {}, {'221.183.89.174': 31.652}, {'221.183.89.69': 31.652}, {'221.183.89.50': 34.609}, {}, {'183.194.121.14': 37.444}, {'117.144.0.190': 38.078}]",15,{'183.194.121.14': 37.444},177.18500000000003
223.166.242.136,121.327623,30.74288,"[{}, {}, {}, {'10.196.90.69': 0.723}, {'11.48.233.62': 0.723}, {'11.48.233.58': 0.723}, {'61.14.203.25': 2.364}, {}, {'202.77.23.29': 5.697}, {'219.158.3.209': 5.697}, {'219.158.3.185': 7.735}, {}, {}, {}, {'139.226.224.202': 34.832}, {'223.166.242.136': 34.832}]",16,{'139.226.224.202': 37.187},93.326
223.166.242.142,121.332047,30.752194,"[{}, {}, {}, {'10.196.90.85': 1.05}, {'11.48.233.55': 1.05}, {'11.48.233.55': 1.05}, {'61.14.203.25': 2.032}, {}, {'202.77.23.29': 5.394}, {'219.158.3.209': 5.394}, {'219.158.4.41': 5.394}, {}, {}, {'139.226.227.38': 28.032}, {'139.226.209.54': 28.032}, {'223.166.242.142': 28.032}]",16,{'139.226.209.54': 33.975},105.46
139.226.125.73,121.327925,30.75318,"[{}, {}, {}, {'10.196.90.77': 0.997}, {'11.50.201.58': 0.997}, {'11.50.201.58': 0.997}, {'61.14.203.57': 3.223}, {}, {'202.77.23.29': 6.115}, {}, {}, {'219.158.8.113': 8.064}, {}, {}, {'139.226.224.202': 32.535}, {'139.226.125.73': 32.535}]",16,{'139.226.224.202': 36.634},85.463
117.135.75.218,121.424269,31.187531,"[{}, {}, {}, {'10.196.90.73': 0.641}, {'11.50.201.51': 0.641}, {'11.50.201.55': 0.641}, {}, {}, {}, {'221.183.89.170': 30.813}, {'221.183.89.33': 30.813}, {}, {'221.183.144.74': 34.061}, {}, {'117.135.75.218': 36.002}]",15,-1,133.612
58.246.137.118,121.60268,31.192647,"[{}, {}, {}, {'10.196.90.69': 0.975}, {'11.50.201.50': 0.975}, {'11.50.201.53': 0.975}, {'61.14.203.57': 3.471}, {}, {'202.77.23.29': 6.139}, {'219.158.3.189': 6.452}, {'219.158.103.25': 7.58}, {}, {}, {'139.226.225.130': 35.829}, {'139.226.201.146': 37.839}, {'27.115.18.209': 38.165}, {'58.246.137.118': 38.165}]",17,{'27.115.18.209': 39.062},176.565
116.236.138.120,121.35877,30.726176,"[{}, {}, {}, {'10.196.90.73': 1.36}, {'10.196.95.186': 1.497}, {'203.215.232.193': 1.614}, {'59.43.244.225': 3.219}, {}, {}, {}, {'101.95.89.77': 26.987}, {}, {'124.74.211.34': 26.987}, {'124.74.216.206': 26.987}, {'116.236.138.120': 28.715}]",15,{'124.74.216.206': 26.987},117.366
101.230.4.115,121.516497,31.245636,"[{}, {}, {}, {'10.196.90.73': 1.015}, {'10.200.180.98': 1.015}, {'183.91.43.9': 1.015}, {'202.97.116.21': 21.785}, {}, {}, {'59.43.159.17': 23.753}, {'101.95.89.97': 23.753}, {}, {}, {'101.95.12.45': 24.491}, {'101.95.12.46': 24.491}, {'101.230.4.115': 24.491}]",16,{'101.95.12.46': 27.691},145.809
183.194.65.242,121.017493,30.909329,"[{}, {}, {}, {'10.196.90.69': 1.116}, {'11.50.201.63': 1.116}, {'11.50.201.61': 1.116}, {}, {'223.120.3.205': 3.13}, {'223.120.3.182': 32.477}, {'221.183.89.174': 32.477}, {}, {}, {}, {'183.194.120.30': 37.299}, {'183.194.65.242': 37.299}]",15,{'183.194.120.30': 37.796},146.03
120.204.231.42,121.462354,31.207625,"[{}, {}, {}, {'10.196.90.73': 0.909}, {'11.50.201.54': 0.909}, {'11.50.201.54': 0.909}, {}, {'223.120.3.205': 2.74}, {'223.120.22.110': 29.62}, {'221.183.89.170': 30.577}, {'221.183.89.33': 30.577}, {'221.183.89.10': 33.25}, {}, {}, {'120.204.231.42': 36.725}]",15,-1,166.21599999999998
112.64.55.156,121.665632,31.275373,"[{}, {}, {}, {'10.196.90.69': 0.829}, {'11.50.201.50': 0.829}, {'11.50.201.50': 0.829}, {'61.14.203.57': 3.171}, {'103.239.176.1': 5.856}, {'202.77.23.29': 5.856}, {}, {'219.158.24.137': 5.856}, {'219.158.24.125': 7.35}, {}, {}, {'139.226.213.190': 35.032}, {'112.64.241.202': 35.032}, {'112.64.55.156': 37.624}]",17,{'112.64.241.202': 35.032},138.264
117.186.80.253,121.418626,31.207362,"[{}, {}, {}, {'10.196.90.65': 1.479}, {'11.48.233.51': 1.479}, {'11.48.233.53': 1.479}, {'223.121.2.89': 2.981}, {}, {}, {'221.183.89.178': 31.488}, {'221.183.89.33': 31.488}, {}, {}, {'117.186.80.253': 36.213}]",14,-1,106.607
223.166.15.130,121.419771,31.226773,"[{}, {}, {}, {'10.196.90.65': 1.188}, {'11.48.233.63': 1.188}, {'11.48.233.59': 1.188}, {'61.14.203.25': 2.634}, {}, {'202.77.23.29': 6.095}, {'219.158.3.173': 6.095}, {'219.158.97.26': 6.728}, {}, {}, {}, {'139.226.194.42': 30.979}, {'223.166.15.130': 30.979}]",16,{'139.226.194.42': 32.674},87.074
210.22.143.242,121.542099,31.222976,"[{}, {}, {}, {'10.196.90.69': 0.411}, {'11.48.233.59': 0.411}, {'11.48.233.59': 0.411}, {'61.14.203.25': 1.694}, {}, {'202.77.23.29': 5.51}, {'219.158.3.189': 5.51}, {'219.158.4.13': 5.671}, {}, {'219.158.6.253': 31.553}, {}, {'139.226.201.146': 31.553}, {'27.115.10.153': 31.553}, {'210.22.143.242': 36.823}]",17,{'27.115.10.153': 31.553},151.1
116.236.32.114,121.217385,31.422903,"[{}, {}, {}, {'10.196.90.89': 0.856}, {'10.200.180.98': 0.856}, {'183.91.43.9': 0.856}, {'202.97.116.21': 21.718}, {}, {}, {'59.43.22.5': 24.007}, {'101.95.89.77': 24.007}, {'101.95.89.74': 24.007}, {'61.129.147.90': 26.311}, {'222.72.188.253': 27.196}, {}, {'116.236.32.114': 28.27}]",16,-1,178.08400000000003
117.186.42.78,121.361618,31.164075,"[{}, {}, {}, {'10.196.90.89': 0.726}, {'11.48.233.55': 0.842}, {'11.48.233.55': 0.842}, {'223.121.2.89': 2.689}, {'223.120.22.65': 3.534}, {}, {'221.183.89.178': 31.322}, {}, {'221.183.89.14': 36.538}, {}, {}, {'117.186.42.78': 36.538}]",15,-1,113.031
180.167.143.86,121.413891,31.303783,"[{}, {}, {}, {'10.196.90.65': 1.521}, {'10.196.95.190': 1.521}, {'203.215.232.193': 1.735}, {'59.43.244.225': 2.971}, {}, {}, {'59.43.159.17': 26.867}, {'101.95.89.45': 26.867}, {}, {'61.129.146.30': 26.867}, {}, {'222.72.149.6': 27.501}, {'180.167.143.86': 30.362}]",16,{'222.72.149.6': 27.501},146.21200000000002
180.167.168.222,121.568602,31.218985,"[{}, {}, {}, {'10.196.90.89': 1.102}, {'10.196.95.186': 1.102}, {'203.215.232.193': 1.429}, {'59.43.244.225': 3.091}, {}, {}, {'59.43.159.17': 24.956}, {'101.95.89.33': 24.956}, {'101.95.89.38': 27.428}, {'222.72.238.14': 27.428}, {'222.72.43.109': 30.006}, {}, {'180.167.168.222': 30.006}]",16,-1,171.504
27.115.57.122,121.367639,30.818168,"[{}, {}, {}, {'10.196.90.65': 0.83}, {'11.50.201.60': 0.83}, {'11.50.201.60': 0.83}, {'61.14.203.57': 3.303}, {}, {'202.77.23.29': 6.148}, {'219.158.3.105': 6.82}, {'219.158.4.49': 6.82}, {}, {}, {}, {'139.226.201.146': 36.041}, {'27.115.54.137': 36.041}, {'27.115.57.122': 36.378}]",17,{'27.115.54.137': 36.041},134.041
112.64.96.49,121.66634,31.275678,"[{}, {}, {}, {'10.196.90.61': 1.012}, {'11.48.233.54': 1.012}, {'11.48.233.54': 1.012}, {'61.14.203.25': 3.099}, {}, {'202.77.23.29': 5.622}, {'219.158.3.189': 5.622}, {'219.158.4.41': 5.622}, {}, {}, {}, {'139.226.213.190': 29.644}, {'112.64.241.202': 29.644}, {'112.64.96.49': 32.48}]",17,{'112.64.241.202': 29.644},114.76899999999998
117.185.82.66,121.512906,31.307905,"[{}, {}, {}, {'10.196.90.77': 1.109}, {'11.50.201.53': 1.109}, {'11.50.201.54': 1.109}, {'223.121.3.29': 1.619}, {'223.120.3.205': 2.921}, {}, {'221.183.89.170': 31.45}, {}, {'221.183.89.10': 35.458}, {}, {}, {'117.135.42.18': 35.458}, {'117.185.82.66': 35.458}]",16,{'117.135.42.18': 36.868},145.691
58.247.74.74,121.48833,31.155172,"[{}, {}, {}, {'10.196.90.81': 1.176}, {'11.48.233.62': 1.176}, {'11.48.233.62': 1.176}, {'61.14.203.25': 3.487}, {}, {'202.77.23.29': 5.92}, {'219.158.3.189': 5.92}, {'219.158.4.1': 5.92}, {}, {'219.158.7.41': 32.557}, {}, {'112.64.250.202': 33.793}, {'27.115.117.89': 33.793}, {'58.247.74.74': 33.793}]",17,{'27.115.117.89': 36.529},158.711
180.169.67.98,121.617239,31.272356,"[{}, {}, {}, {'10.196.90.77': 1.854}, {'10.200.179.162': 4.602}, {}, {'202.97.116.17': 24.215}, {}, {'59.43.39.181': 25.526}, {}, {'61.172.93.245': 25.526}, {'101.95.89.86': 28.541}, {}, {'180.169.67.97': 28.541}, {'180.169.67.98': 31.307}]",15,{'180.169.67.97': 28.541},170.112
117.184.194.54,121.348275,30.824617,"[{}, {}, {}, {'10.196.90.73': 0.396}, {'11.48.233.58': 0.396}, {'11.48.233.60': 0.396}, {'223.121.2.89': 1.969}, {'223.120.22.65': 8.553}, {'223.120.3.190': 30.246}, {'221.183.89.178': 30.811}, {'221.183.89.33': 30.811}, {}, {}, {}, {'117.184.194.54': 36.127}]",15,-1,139.705
183.195.196.90,121.277397,31.039358,"[{}, {}, {}, {'10.196.90.85': 1.114}, {'11.50.201.58': 1.114}, {'11.50.201.58': 1.114}, {}, {}, {'223.120.3.186': 30.547}, {'221.183.89.170': 31.937}, {'221.183.89.33': 32.152}, {}, {}, {'117.135.41.114': 35.172}, {'183.195.196.90': 37.091}]",15,{'117.135.41.114': 35.172},170.241
210.22.93.182,121.523551,31.249375,"[{'30.77.136.225': 0.886}, {}, {}, {'10.196.90.81': 0.886}, {'11.50.201.53': 0.886}, {'11.50.201.50': 0.886}, {'61.14.203.57': 3.405}, {}, {'202.77.23.29': 6.136}, {}, {'219.158.3.161': 7.157}, {}, {}, {}, {}, {'210.22.92.157': 37.374}, {'210.22.93.182': 37.374}]",17,{'210.22.92.157': 38.156},94.99
117.186.50.218,121.42985,31.132134,"[{}, {}, {}, {'10.196.90.77': 0.84}, {'11.50.201.50': 0.84}, {'11.50.201.50': 0.84}, {'223.121.3.29': 1.673}, {}, {}, {'221.183.89.170': 30.651}, {'221.183.89.33': 30.651}, {'221.183.89.10': 35.395}, {}, {}, {'117.186.50.218': 35.395}]",15,-1,136.28500000000005
180.167.205.173,121.614994,31.135785,"[{}, {}, {}, {'10.196.90.73': 0.886}, {'10.200.180.98': 0.886}, {'183.91.43.9': 0.886}, {'202.97.116.21': 21.628}, {}, {}, {'59.43.22.5': 26.751}, {'101.95.89.69': 26.751}, {}, {}, {'222.72.146.233': 26.751}, {'222.72.146.234': 27.009}, {'180.173.152.172': 31.808}, {'180.167.205.173': 90.364}]",17,{'180.173.152.172': 31.808},253.72
210.22.157.98,121.49047,31.242439,"[{}, {}, {}, {'10.196.90.61': 1.342}, {'11.48.233.58': 1.342}, {'11.48.233.62': 1.342}, {'61.14.203.25': 1.749}, {}, {'202.77.23.29': 6.269}, {'219.158.3.105': 7.072}, {'219.158.4.125': 11.452}, {}, {'219.158.107.29': 26.067}, {}, {'139.226.201.146': 32.273}, {'27.115.14.17': 32.479}, {'210.22.157.98': 32.479}]",17,{'27.115.14.17': 33.639},153.866
112.64.54.163,121.667053,31.276104,"[{}, {}, {}, {'10.196.90.77': 0.684}, {'11.50.201.54': 0.684}, {'11.50.201.55': 0.684}, {'61.14.203.57': 3.171}, {}, {'202.77.23.29': 5.812}, {'219.158.3.209': 5.812}, {}, {'219.158.3.33': 7.964}, {}, {}, {'139.226.213.190': 31.848}, {'112.64.246.206': 31.848}, {'112.64.54.163': 37.014}]",17,{'112.64.246.206': 31.848},125.52100000000002
183.192.69.62,121.694696,31.040389,"[{}, {}, {}, {'10.196.90.73': 0.77}, {'11.48.233.55': 0.77}, {'11.48.233.55': 0.77}, {'223.121.2.89': 2.116}, {}, {'223.120.3.190': 30.258}, {'221.183.89.178': 30.915}, {'221.183.89.33': 30.915}, {}, {'221.183.144.78': 34.034}, {}, {'183.192.69.62': 36.857}]",15,-1,167.40499999999997
183.195.181.226,121.476254,30.923113,"[{}, {}, {}, {'10.196.90.89': 0.824}, {'11.50.201.54': 0.824}, {'11.50.201.54': 0.824}, {}, {'223.120.3.205': 2.9}, {}, {'221.183.89.170': 30.153}, {'221.183.89.33': 30.153}, {}, {}, {'120.204.37.122': 34.804}, {'183.195.181.226': 36.375}]",15,{'120.204.37.122': 34.804},136.857
140.207.165.182,121.514646,31.247064,"[{}, {}, {}, {'10.196.90.61': 1.194}, {'11.48.233.54': 1.194}, {'11.48.233.54': 1.194}, {'61.14.203.25': 2.454}, {}, {'202.77.23.29': 6.555}, {'219.158.3.189': 6.555}, {'219.158.4.29': 6.621}, {}, {'219.158.109.9': 32.526}, {}, {'112.64.250.202': 32.526}, {'27.115.13.81': 32.526}, {'140.207.165.182': 32.526}]",17,{'27.115.13.81': 32.698},155.87100000000004
117.143.213.109,121.479858,30.923684,"[{}, {}, {}, {'10.196.90.73': 1.216}, {'11.50.201.58': 1.216}, {'11.50.201.58': 1.216}, {}, {}, {'223.120.3.182': 30.886}, {'221.183.89.170': 31.114}, {'221.183.89.33': 31.114}, {}, {}, {'117.143.213.109': 36.464}]",14,-1,133.226
223.166.204.162,121.567138,31.246692,"[{}, {}, {}, {'10.196.90.73': 1.096}, {'11.50.201.51': 1.096}, {'11.50.201.51': 1.096}, {'61.14.203.57': 4.075}, {}, {'202.77.23.29': 6.159}, {'219.158.3.189': 6.159}, {'219.158.4.29': 6.327}, {}, {'219.158.6.253': 33.913}, {}, {'139.226.226.78': 33.913}, {'223.166.204.162': 33.913}]",16,{'139.226.226.78': 35.739},127.747
27.115.52.234,121.453264,30.959682,"[{}, {}, {}, {'10.196.90.61': 1.097}, {'11.50.201.53': 1.097}, {'11.50.201.53': 1.097}, {'61.14.203.57': 3.574}, {}, {'202.77.23.29': 5.983}, {'219.158.3.173': 5.983}, {'219.158.97.26': 6.579}, {'219.158.8.113': 8.269}, {}, {}, {'139.226.201.146': 37.123}, {'27.115.36.161': 37.829}, {'27.115.52.234': 37.829}]",17,{'27.115.36.161': 41.581},146.46
183.194.65.186,121.44445,31.160669,"[{}, {}, {}, {'10.196.90.65': 0.848}, {'11.50.201.50': 0.848}, {'11.50.201.50': 0.848}, {}, {}, {}, {'221.183.89.170': 31.388}, {'221.183.89.33': 31.388}, {'221.183.89.10': 34.351}, {}, {'183.194.120.38': 36.885}, {'183.194.65.186': 36.885}]",15,{'183.194.120.38': 37.53},173.441
101.95.16.178,121.41837,31.225941,"[{}, {}, {}, {'10.196.90.65': 1.765}, {'10.200.179.138': 1.765}, {}, {'202.97.116.17': 24.201}, {}, {}, {}, {}, {'101.95.16.177': 26.496}, {'101.95.16.178': 28.92}]",13,{'101.95.16.177': 26.496},83.147
220.248.104.146,121.481308,31.231022,"[{}, {}, {}, {'10.196.90.89': 1.192}, {'11.50.201.51': 1.192}, {'11.50.201.54': 1.192}, {'61.14.203.57': 3.323}, {}, {'202.77.23.29': 6.065}, {'219.158.3.105': 6.578}, {'219.158.4.49': 6.578}, {}, {}, {}, {'112.64.250.202': 37.757}, {'27.115.51.37': 37.757}, {'220.248.104.146': 37.757}]",17,{'27.115.51.37': 38.927},139.391
120.204.232.250,121.344927,30.73489,"[{}, {}, {}, {'10.196.90.61': 0.952}, {'11.50.201.60': 0.952}, {'11.50.201.60': 0.952}, {}, {}, {'223.120.3.250': 30.76}, {'221.183.89.170': 31.556}, {'221.183.89.33': 31.556}, {'221.183.89.10': 33.742}, {}, {}, {'120.204.232.250': 37.719}]",15,-1,168.189
